NEW  0.299035000  +150.64 140.276024     198.000576  198.261212
NEW  0.299035000  +150.32 140.362858     198.261212  198.521028
NEW  0.299035000  +149.92 140.449692     198.521028  198.779788
NEW  0.299035000  +149.43 140.536526     198.779788  199.037247
NEW  0.299035000  +148.84 140.623360     199.037247  199.293152
NEW  0.299035000  +148.18 140.710194     199.293152  199.547242
NEW  0.303069000  +142.34 141.582440     199.547242  199.787163
NEW  0.303069000  +143.73 141.670351     199.787163  200.031515
NEW  0.303069000  +145.04 141.758263     200.031515  200.279899
NEW  0.303069000  +146.27 141.846174     200.279899  200.531942
NEW  0.303069000  +147.41 141.934085     200.531942  200.787283
NEW  0.303069000  +148.46 142.021996     200.787283  201.045587
NEW  0.303069000  +149.43 142.109907     201.045587  201.306532
NEW  0.303069000  +150.31 142.197819     201.306532  201.569816
NEW  0.303069000  +151.10 142.285730     201.569816  201.835152
NEW  0.303069000  +151.81 142.373641     201.835152  202.102268
NEW  0.303069000  +152.42 142.461552     202.102268  202.370908
NEW  0.303069000  +152.95 142.549463     202.370908  202.640824
NEW  0.303069000  +153.39 142.637375     202.640824  202.911783
NEW  0.303069000  +153.74 142.725286     202.911783  203.183563
NEW  0.303069000  +153.99 142.813197     203.183563  203.455943
NEW  0.303069000  +154.16 142.901108     203.455943  203.728712
NEW  0.303069000  +154.24 142.989019     203.728712  204.001663
NEW  0.303069000  +154.23 143.868200     204.001663  204.274590
NEW  0.303069000  +154.13 143.956111     204.274590  204.547288
NEW  0.303069000  +153.94 144.044022     204.547288  204.819550
NEW  0.303069000  +153.66 144.131934     204.819550  205.091165
NEW  0.303069000  +153.30 144.219845     205.091165  205.361918
NEW  0.303069000  +152.85 144.307756     205.361918  205.631586
NEW  0.303069000  +152.31 144.395667     205.631586  205.899941
NEW  0.303069000  +151.68 144.483578     205.899941  206.166741
NEW  0.303069000  +150.97 144.571490     206.166741  206.431735
NEW  0.303069000  +150.17 144.659401     206.431735  206.694656
